,SK_ID_CURR,NAME_CONTRACT_TYPE,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_WORK_PHONE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_CITY_NOT_LIVE_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,YEARS_BEGINEXPLUATATION_MEDI,COMMONAREA_MEDI,ENTRANCES_MEDI,LANDAREA_MEDI,LIVINGAREA_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,PREVIOUS_LOANS_COUNT,PREV_BUR_MEAN_DAYS_CREDIT,PREV_BUR_MEAN_DAYS_CREDIT_ENDDATE,PREV_BUR_MEAN_DAYS_ENDDATE_FACT,PREV_BUR_MEAN_AMT_CREDIT_MAX_OVERDUE,PREV_BUR_MEAN_CNT_CREDIT_PROLONG,PREV_BUR_MEAN_AMT_CREDIT_SUM,PREV_BUR_MEAN_AMT_CREDIT_SUM_DEBT,PREV_BUR_MEAN_AMT_CREDIT_SUM_LIMIT,PREV_BUR_MEAN_AMT_CREDIT_SUM_OVERDUE,PREV_BUR_MEAN_DAYS_CREDIT_UPDATE,PREV_BUR_MEAN_AMT_ANNUITY,PREV_BUR_MEAN_MONTHS_BALANCE_MEAN,PREVIOUS_APPLICATION_COUNT,PREV_APPL_MEAN_AMT_ANNUITY,PREV_APPL_MEAN_AMT_APPLICATION,PREV_APPL_MEAN_AMT_CREDIT,PREV_APPL_MEAN_AMT_DOWN_PAYMENT,PREV_APPL_MEAN_AMT_GOODS_PRICE,PREV_APPL_MEAN_HOUR_APPR_PROCESS_START,PREV_APPL_MEAN_NFLAG_LAST_APPL_IN_DAY,PREV_APPL_MEAN_RATE_DOWN_PAYMENT,PREV_APPL_MEAN_DAYS_DECISION,PREV_APPL_MEAN_SELLERPLACE_AREA,PREV_APPL_MEAN_CNT_PAYMENT,PREV_APPL_MEAN_DAYS_FIRST_DRAWING,PREV_APPL_MEAN_DAYS_FIRST_DUE,PREV_APPL_MEAN_DAYS_LAST_DUE_1ST_VERSION,PREV_APPL_MEAN_DAYS_LAST_DUE,PREV_APPL_MEAN_DAYS_TERMINATION,PREV_APPL_MEAN_NFLAG_INSURED_ON_APPROVAL,PREV_APPL_MEAN_CARD_MEAN_MONTHS_BALANCE,PREV_APPL_MEAN_CARD_MEAN_AMT_BALANCE,PREV_APPL_MEAN_CARD_MEAN_AMT_CREDIT_LIMIT_ACTUAL,PREV_APPL_MEAN_CARD_MEAN_AMT_DRAWINGS_ATM_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_DRAWINGS_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_DRAWINGS_OTHER_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_DRAWINGS_POS_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_INST_MIN_REGULARITY,PREV_APPL_MEAN_CARD_MEAN_AMT_PAYMENT_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_PAYMENT_TOTAL_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_RECEIVABLE_PRINCIPAL,PREV_APPL_MEAN_CARD_MEAN_AMT_RECIVABLE,PREV_APPL_MEAN_CARD_MEAN_CNT_DRAWINGS_ATM_CURRENT,PREV_APPL_MEAN_CARD_MEAN_CNT_DRAWINGS_CURRENT,PREV_APPL_MEAN_CARD_MEAN_CNT_DRAWINGS_POS_CURRENT,PREV_APPL_MEAN_CARD_MEAN_CNT_INSTALMENT_MATURE_CUM,PREV_APPL_MEAN_CARD_MEAN_SK_DPD,PREV_APPL_MEAN_CARD_MEAN_SK_DPD_DEF,PREV_APPL_MEAN_INSTALL_MEAN_NUM_INSTALMENT_VERSION,PREV_APPL_MEAN_INSTALL_MEAN_NUM_INSTALMENT_NUMBER,PREV_APPL_MEAN_INSTALL_MEAN_DAYS_INSTALMENT,PREV_APPL_MEAN_INSTALL_MEAN_DAYS_ENTRY_PAYMENT,PREV_APPL_MEAN_INSTALL_MEAN_AMT_INSTALMENT,PREV_APPL_MEAN_INSTALL_MEAN_AMT_PAYMENT,CREDIT_INCOME_PERCENT,ANNUITY_INCOME_PERCENT,CREDIT_TERM,DAYS_EMPLOYED_PERCENT,CODE_GENDER_F,CODE_GENDER_M,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Single / not married,OCCUPATION_TYPE_Accountants,OCCUPATION_TYPE_Core staff,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_High skill tech staff,OCCUPATION_TYPE_Laborers,WEEKDAY_APPR_PROCESS_START_SATURDAY,ORGANIZATION_TYPE_Business Entity Type 3,ORGANIZATION_TYPE_Construction,ORGANIZATION_TYPE_Military,ORGANIZATION_TYPE_Police,ORGANIZATION_TYPE_Realtor,ORGANIZATION_TYPE_Restaurant,ORGANIZATION_TYPE_School,ORGANIZATION_TYPE_Security Ministries,ORGANIZATION_TYPE_Self-employed,ORGANIZATION_TYPE_Services,ORGANIZATION_TYPE_Transport: type 3,ORGANIZATION_TYPE_Transport: type 4,WALLSMATERIAL_MODE_Others,WALLSMATERIAL_MODE_Panel,TARGET,NAME_FAMILY_STATUS,CODE_GENDER
21852,111076,Cash loans,N,Y,0,157500.0,1575000.0,47754.0,1575000.0,0.0038179999999999,22544,,-4233.0,-4338,,0,2.0,2,9,0,,0.2476973149260841,,0.0309,0.0437,0.9866,,,0.069,0.1667,0.0284,,0.032,0.0,0.0315,0.9866,,,0.069,0.1667,0.029,,0.0334,,0.0,0.0312,0.9866,,0.069,0.0289,0.0326,0.0,0.0252,3.0,0.0,3.0,0.0,-2232.0,1,0.0,0.0,0.0,1.0,4.0,-1102.25,-396.33333333333326,-1695.0,,0.0,256872.375,0.0,0.0,0.0,-467.5,,,10.0,9814.393125,34399.8,101868.3,1687.5,57333.0,5.3,0.9,0.0531915467998945,-2191.4,35.4,3.5,365243.0,89833.5,89946.0,89938.5,89943.5,0.5,-40.0,0.0,19417.80821917808,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.2222222222222223,3.388888888888889,-1898.0,-1908.6111111111115,13948.5375,17343.9175,10.0,0.3032,0.03032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,F
21856,106961,Cash loans,N,N,0,180000.0,1327500.0,42952.5,1327500.0,0.006233,17170,-4220.0,-8590.0,-721,,0,2.0,2,17,0,0.5307321609088577,0.6700299223105279,0.1008037063175332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1718.0,0,0.0,0.0,1.0,2.0,16.0,-1362.0625,1058.7333333333331,-1483.8181818181818,0.0,0.0,232443.28125,132688.8,174.28846153846158,0.0,-909.5625,10510.407,-35.625,5.0,15245.613,231552.0,216422.1,19221.75,231552.0,12.6,1.0,0.2508244414920008,-1532.2,590.2,11.6,365243.0,-1754.5,-1394.5,-1627.0,-1621.75,0.25,,,,,,,,,,,,,,,,,,,1.1319444444444446,3.125,-1690.75,-1702.798611111111,41306.505625,39927.3675,7.375,0.238625,0.0323559322033898,-0.2457775189283634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,F
21888,109955,Revolving loans,Y,N,0,180000.0,270000.0,13500.0,270000.0,0.009334,16302,-1049.0,-7805.0,-272,2.0,0,2.0,2,12,0,,0.6323476913873988,0.4471785780453068,0.1227,0.1334,0.9876,0.83,0.0162,0.2759,0.1667,,0.0992,0.1132,0.0221,0.125,0.9876,0.8367,0.0163,0.2759,0.1667,,0.1084,0.1179,0.0039,0.0234,0.1239,0.9876,0.0163,0.2759,,0.1152,0.0226,0.1027,1.0,0.0,1.0,0.0,-1087.0,0,0.0,0.0,0.0,3.0,19.0,-655.3157894736843,1289.1176470588236,-399.3846153846154,3164.625,0.0,545791.4810526315,131940.8955,113.877,0.0,-218.94736842105263,,,3.0,13184.595,102585.0,95329.5,24826.5,153877.5,11.0,1.0,0.3150767983982458,-303.6666666666667,32.666666666666664,12.0,365243.0,-594.0,-444.0,-474.0,-471.0,0.0,,,,,,,,,,,,,,,,,,,1.2,3.0,-534.0,-536.8,13687.128,13687.128,1.5,0.075,0.05,-0.0643479327689854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,M
21958,105369,Revolving loans,N,Y,1,247500.0,405000.0,20250.0,405000.0,0.035792,16175,-4259.0,-3909.0,-5492,,0,2.0,2,13,0,0.4805347982895494,0.6646073110432867,0.6512602186973006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-3350.0,0,0.0,0.0,0.0,4.0,6.0,-950.1666666666664,-420.4,-1137.6666666666667,0.0,0.0,606388.53,421532.25,0.0,0.0,-592.1666666666666,,,5.0,8414.279999999999,29332.8,30064.5,1087.5,48888.0,13.4,1.0,0.0338082170452112,-904.2,25.6,8.0,365243.0,-1513.0,-1303.0,-1318.0,-1314.0,1.0,,,,,,,,,,,,,,,,,,,1.1,4.25,-1415.5,-1419.6,9585.37575,9585.37575,1.6363636363636365,0.0818181818181818,0.05,-0.263307573415765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Separated,F
21964,107909,Cash loans,N,Y,0,135000.0,1546020.0,45333.0,1350000.0,0.04622,13435,-2819.0,-7446.0,-4457,,1,2.0,1,10,0,,0.4466195790923816,0.6971469077844458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1282.0,1,0.0,1.0,0.0,1.0,6.0,-1588.166666666667,-794.0,-1252.3333333333333,6248.88,0.0,438302.835,6156.594,959.706,0.0,-758.5,,,1.0,9270.0,92695.5,111051.0,0.0,92695.5,14.0,1.0,0.0,-1282.0,1455.0,24.0,365243.0,-1251.0,-561.0,-561.0,-555.0,0.0,,,,,,,,,,,,,,,,,,,1.0,12.5,-906.0,-938.375,9250.951875,9250.951875,11.452,0.3358,0.0293223891023402,-0.2098250837365091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,M
21973,108500,Cash loans,Y,Y,0,225000.0,339948.0,25546.5,315000.0,0.020713,10975,-732.0,-2273.0,-3079,15.0,0,2.0,3,8,1,0.2552395333521732,0.5567648861705777,0.324891229465852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1556.0,1,0.0,0.0,0.0,1.0,6.0,-1005.8333333333336,-303.4,-546.0,0.0,0.0,595465.5,210838.176,0.0,0.0,-396.66666666666674,,,10.0,12855.892499999998,91770.3,170080.65,2841.75,101967.0,9.9,1.0,0.0934468977038437,-1520.4,16.0,11.8,324598.44444444444,-1475.333333333333,39451.333333333336,39294.66666666666,39299.88888888888,0.3333333333333333,-10.5,486993.177,765000.0,48078.94736842105,75818.37599999999,28421.05263157895,3308.816842105264,21104.901,57675.0,47886.69825,467083.2825,485042.20199999993,1.631578947368421,2.55,0.9473684210526316,7.65,0.0,0.0,1.2916666666666667,4.986111111111111,-1383.8055555555554,-1391.629711328976,48109.49032965687,48642.86157965686,1.51088,0.11354,0.0751482579688658,-0.0666970387243735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Civil marriage,M
22046,101324,Cash loans,N,Y,4,121500.0,1125000.0,32895.0,1125000.0,0.010966,15155,-3115.0,0.0,-2485,,1,6.0,2,14,0,,0.3089188324508243,0.5814837058057234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1399.0,1,0.0,0.0,0.0,5.0,2.0,-673.0,692.0,-203.0,0.0,0.0,179513.3475,127702.755,0.0,0.0,-115.0,,,10.0,12167.556428571434,82980.0,94193.55,0.0,118542.85714285714,14.3,1.0,0.0,-717.6,26.5,10.857142857142858,365243.0,60040.16666666666,60395.16666666666,60175.16666666666,60194.0,0.6666666666666666,-5.5,0.0,45000.0,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.155238095238095,3.575238095238096,-923.1428571428572,-927.4733333333336,24375.91281428572,21943.73494285714,9.25925925925926,0.2707407407407407,0.02924,-0.2055427251732101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,F
22059,107651,Cash loans,N,Y,1,202500.0,986418.0,50494.5,810000.0,0.020713,10885,-2122.0,-2977.0,-2913,,0,3.0,1,12,0,,0.2987574495222798,0.2910973802776635,0.132,0.1709,0.9806,0.7348,0.042,0.1379,0.3333,0.0593,0.1076,0.1426,0.0801,0.1345,0.9806,0.7452,0.0424,0.1379,0.3333,0.0606,0.1175,0.1486,0.0,0.0848,0.1332,0.9806,0.0423,0.1379,0.0603,0.1452,0.0818,0.1525,9.0,2.0,9.0,1.0,-700.0,0,0.0,0.0,1.0,2.0,4.0,-575.75,876.5,-233.0,,0.0,397189.125,356551.5,0.0,0.0,-70.0,12502.5,-9.125,3.0,16683.03,139485.0,149508.0,0.0,139485.0,11.333333333333336,1.0,0.0,-236.66666666666663,63.66666666666666,8.0,365243.0,243272.0,121752.66666666669,243442.0,243442.66666666663,0.6666666666666666,,,,,,,,,,,,,,,,,,,1.0,9.666666666666666,-410.0,-418.0476190476191,33099.336428571434,28370.63357142857,4.8712,0.2493555555555555,0.0511897593109614,-0.1949471750114837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,F
22108,107136,Cash loans,N,N,0,85500.0,679500.0,19867.5,679500.0,0.005144,14825,-1902.0,-6818.0,-4282,,1,2.0,2,10,0,,0.4268959619294828,0.2009260877159708,0.1866,0.1374,0.9871,0.8232,0.0415,0.1724,0.3333,0.0678,0.1513,0.2011,0.0207,0.1901,0.9871,0.8301,0.0418,0.1724,0.3333,0.0693,0.1653,0.2095,0.0039,0.0219,0.1884,0.9871,0.0417,0.1724,0.069,0.2047,0.0211,0.1853,0.0,0.0,0.0,0.0,-470.0,1,0.0,0.0,0.0,0.0,11.0,-539.9090909090909,2818.181818181818,-148.0,0.0,0.0,70858.0309090909,42185.5155,2627.0325,0.0,-197.0909090909091,,,1.0,4166.28,39726.0,26226.0,13500.0,39726.0,15.0,1.0,0.3701033900399554,-470.0,24.0,8.0,365243.0,-423.0,-213.0,-243.0,-240.0,0.0,,,,,,,,,,,,,,,,,,,1.1428571428571428,4.0,-333.0,-351.57142857142856,4729.242857142855,4729.242857142855,7.947368421052633,0.2323684210526316,0.0292384105960264,-0.1282967959527824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,F
22117,108147,Cash loans,Y,N,1,157500.0,202500.0,9567.0,202500.0,0.018209,16384,-1338.0,-1714.0,-4435,14.0,0,2.0,3,12,0,0.2676203730013308,0.6919100864624645,0.1830351672178103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1506.0,1,0.0,0.0,0.0,9.0,9.0,-419.33333333333326,1819.111111111111,-319.0,0.0,0.0,359429.44,144531.0,0.0,0.0,-180.11111111111111,,,10.0,5156.955,30323.25,34165.35,0.0,60646.5,8.4,1.0,0.0,-444.2,371.8,19.2,365243.0,-782.75,-272.75,-370.25,-358.75,0.25,,,,,,,,,,,,,,,,,,,1.0881944444444445,8.1625,-567.875,-584.6263440860215,8744.601380040323,8069.080003024194,1.2857142857142858,0.0607428571428571,0.0472444444444444,-0.0816650390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Single / not married,M
22209,110575,Cash loans,N,Y,0,292500.0,792477.0,25695.0,661500.0,0.00702,11725,-4000.0,-11709.0,-2536,,0,2.0,2,11,1,,0.2220066146650616,0.2807895743848605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1108.0,1,0.0,2.0,0.0,7.0,9.0,-1832.666666666667,-1333.25,-1655.857142857143,11029.878,0.0,89426.93,15652.125,416.40428571428566,0.0,-1063.0,,,13.0,18479.77,270311.1923076923,332779.15384615393,0.0,439255.6875,13.461538461538463,1.0,0.0,-726.8461538461537,4.6923076923076925,24.444444444444446,365243.0,51448.142857142855,52073.857142857145,103743.57142857143,103748.0,0.7142857142857143,-19.0,0.0,253928.57142857145,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.5,3.180555555555556,-785.5833333333335,-799.3750000000001,91271.8771875,140646.87718749998,2.7093230769230767,0.0878461538461538,0.0324236539356978,-0.3411513859275053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,F
22234,110107,Cash loans,N,Y,1,144000.0,888840.0,29506.5,675000.0,0.020713,16689,-281.0,-9671.0,-231,,0,3.0,3,9,0,,0.1606115805187148,,0.1577,0.1798,0.9866,0.8164,0.0327,0.4138,0.1667,0.1321,0.1286,0.1745,0.0101,0.1607,0.9866,0.8236,0.033,0.4138,0.1667,0.1351,0.1405,0.1818,0.0,0.0107,0.1593,0.9866,0.0329,0.4138,0.1344,0.1776,0.0103,0.1573,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,3.0,25584.72,500845.5,500845.5,0.0,500845.5,8.0,1.0,0.0,-691.6666666666665,1260.0,18.0,365243.0,-755.0,-515.0,-515.0,-509.5,0.0,,,,,,,,,,,,,,,,,,,1.0833333333333337,5.0,-635.0,-654.4583333333334,9771.624375,9771.624375,6.1725,0.20490625,0.0331966383151073,-0.0168374378333033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Civil marriage,F
22317,102455,Cash loans,N,Y,0,108000.0,254700.0,24939.0,225000.0,0.010276,24645,,-12925.0,-1856,,0,1.0,2,11,0,,0.6102488997889228,0.5388627065779676,0.059,0.0375,0.9821,0.7552,,0.0552,0.3333,0.2559,0.0303,0.0514,0.0,0.0378,0.9826,0.7713,,0.0345,0.3333,0.2618,0.0331,0.024,0.0,0.0,0.0375,0.9826,,0.0345,0.2604,0.04,0.0,0.0303,4.0,0.0,4.0,0.0,0.0,1,0.0,0.0,0.0,1.0,1.0,-1142.0,686.0,-195.0,,0.0,1350000.0,0.0,0.0,0.0,-16.0,,,1.0,21154.545,220446.0,249691.5,0.0,220446.0,12.0,1.0,0.0,-1775.0,2170.0,18.0,365243.0,-1743.0,-1233.0,-1233.0,-1229.0,0.0,,,,,,,,,,,,,,,,,,,1.0,9.5,-1488.0,-1509.333333333333,21141.305,21141.305,2.3583333333333334,0.2309166666666666,0.0979151943462897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Widow,F
22338,108384,Cash loans,N,Y,0,238500.0,225000.0,10953.0,225000.0,0.0196889999999999,14211,-4581.0,-6679.0,-3289,,1,2.0,2,8,0,,0.7330511930996613,0.7394117535524816,0.0082,,0.9682,0.5648,,0.069,0.0417,0.02,,0.0064,,0.0084,0.9682,0.5818,,0.069,0.0417,0.0205,,0.0067,,,0.0083,0.9682,,0.069,0.0204,0.0065,,0.0074,0.0,0.0,0.0,0.0,-1987.0,1,0.0,0.0,0.0,3.0,2.0,-1241.0,13057.5,-1208.0,,0.0,106875.0,20452.5,0.0,0.0,-605.0,4576.5,-20.25,6.0,5130.285000000002,60851.175,67035.75,1914.6375,60851.175,11.166666666666664,1.0,0.1024802717158065,-1584.166666666667,1086.0,18.33333333333333,365243.0,-1592.0,-1172.0,-1224.5,-1215.75,0.25,,,,,,,,,,,,,,,,,,,1.2615384615384615,7.448265460030166,-1398.5520361990948,-1409.3171945701358,4521.987122171947,3785.1417386877833,0.9433962264150944,0.0459245283018867,0.04868,-0.3223559214692844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Civil marriage,F
22345,107990,Cash loans,Y,Y,1,207000.0,878733.0,25821.0,733500.0,0.0066709999999999,14177,-2989.0,-2503.0,-2155,7.0,0,3.0,2,13,0,0.7957620276156931,0.6127373298269083,0.2851799046358216,0.0454,0.0,0.996,,,0.0345,0.1667,0.0602,,0.0542,0.0,0.0462,0.996,,,0.0345,0.1667,0.0616,,0.0565,,0.0,0.0458,0.996,,0.0345,0.0613,0.0552,0.0,0.0634,1.0,1.0,1.0,1.0,-965.0,1,0.0,0.0,0.0,2.0,4.0,-486.5,104.75,-543.0,0.0,0.0,490016.95875,504101.82,0.0,0.0,-293.0,,,4.0,12092.2425,44943.75,45012.375,6264.0,89887.5,15.75,1.0,0.0504631697441763,-471.5,832.25,8.0,365243.0,-783.0,-573.0,-573.0,-568.5,0.0,,,,,,,,,,,,,,,,,,,1.0,4.613636363636363,-674.590909090909,-683.840909090909,12087.890454545452,11462.521363636364,4.245086956521739,0.1247391304347826,0.0293843522435142,-0.2108344501657614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Civil marriage,F
22424,104573,Cash loans,N,Y,1,202500.0,272173.5,12118.5,184500.0,0.016612,14152,-4673.0,-4448.0,-4133,,0,3.0,2,9,0,,0.4969732603473035,0.5954562029091491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1429.0,1,0.0,0.0,1.0,1.0,15.0,-1414.9333333333334,-220.86666666666667,-1303.857142857143,4147.911,0.0,121242.561,74552.46428571429,0.0,0.0,-518.3333333333334,4695.0,-23.066666666666663,13.0,10164.999375,120462.92307692306,120578.8846153846,5272.0,130501.5,12.230769230769232,1.0,0.0576941161288627,-1740.8461538461538,215.6923076923077,13.5,304304.0,-1532.666666666667,59785.83333333334,120601.16666666669,120605.66666666669,0.3333333333333333,-7.5,119067.07821428574,135000.0,10903.846153846154,12051.703928571427,0.0,2074.911923076923,5825.0475000000015,7556.25,6476.785714285716,115377.02678571428,117833.11392857145,1.0,2.571428571428572,1.7692307692307692,5.571428571428571,0.5714285714285714,0.0,0.8736700336700337,8.354444444444445,-1340.8634460547505,-1350.1149934123848,9991.713397990776,9309.352854512515,1.3440666666666667,0.0598444444444444,0.0445249078253393,-0.3302006783493499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,F
22468,110728,Cash loans,N,Y,0,193500.0,1971072.0,68643.0,1800000.0,0.01885,15825,-4215.0,-4400.0,-4673,,0,2.0,2,11,0,0.44021467780769,0.5920259404129851,0.6512602186973006,0.1031,0.113,0.9722,0.6192,0.0135,0.2069,0.1667,0.0656,0.0841,0.0907,0.0724,0.105,0.9722,0.6341,0.0136,0.2069,0.1667,0.0671,0.0918,0.0945,0.0156,0.0766,0.1041,0.9722,0.0135,0.2069,0.0668,0.0924,0.0739,0.0945,0.0,0.0,0.0,0.0,-1213.0,1,0.0,0.0,0.0,1.0,7.0,-1459.0,-867.8571428571429,-1324.5,7767.0,0.0,185108.7857142857,24701.4,0.0,0.0,-784.1428571428571,,-32.92857142857143,4.0,15974.437500000002,144707.625,139488.75,9777.375,144707.625,15.5,1.0,0.0517086029603854,-768.75,550.0,10.5,365243.0,-733.5,-448.5,-636.0,-630.25,0.0,,,,,,,,,,,,,,,,,,,1.2648809523809523,2.625,-684.75,-704.047619047619,41154.77919642857,41154.77919642857,10.186418604651164,0.3547441860465116,0.0348252118644067,-0.2663507109004739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,F
22474,106874,Cash loans,Y,Y,0,63000.0,814041.0,23931.0,679500.0,0.020713,19587,,-6099.0,-3118,14.0,0,2.0,3,8,0,0.8112212239386895,0.1762564187301558,0.4866531565147181,0.1113,0.0739,0.9866,0.8164,0.0186,0.2759,0.2083,0.1397,0.0908,0.1223,0.0,0.1134,0.9866,0.8236,0.0187,0.2759,0.2083,0.1429,0.0992,0.1274,0.0,0.0,0.1124,0.9866,0.0187,0.2759,0.1421,0.1245,0.0,0.1063,1.0,0.0,1.0,0.0,-1845.0,1,0.0,0.0,0.0,2.0,6.0,-1588.833333333333,-1119.8,-1365.0,94.7475,0.0,313135.23,142933.5,0.0,0.0,-1214.0,,,4.0,2703.66,23589.5625,22527.0,2144.25,31452.75,9.75,1.0,0.1207083128956303,-742.5,30.75,17.333333333333332,365243.0,-910.6666666666664,-420.66666666666674,121020.0,121025.66666666669,0.0,,,,,,,,,,,,,,,,,,,1.111111111111111,4.0,-820.6666666666665,-834.861111111111,3110.13625,3110.13625,12.921285714285714,0.3798571428571429,0.0293977821755906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Married,F
22517,103337,Cash loans,N,Y,0,81000.0,113076.0,6048.0,81000.0,0.010966,23698,,-13879.0,-3900,,0,1.0,2,14,0,0.8144152626485366,0.344635873384341,0.3723336657058204,0.0691,0.064,0.9811,0.7416,0.0297,0.1379,0.1667,0.0469,0.0555,0.0647,0.0611,0.0704,0.9811,0.7517,0.0299,0.1379,0.1667,0.048,0.0606,0.0674,0.0039,0.0646,0.0697,0.9811,0.0298,0.1379,0.0477,0.0659,0.0623,0.0642,0.0,0.0,0.0,0.0,-1117.0,0,0.0,0.0,0.0,2.0,5.0,-329.0,463.0,-428.5,,0.0,152369.1,141531.3,0.0,0.0,-183.2,,,8.0,12150.97875,108562.5,108691.3125,45000.0,217125.0,11.75,1.0,0.4356363636363636,-286.125,7.875,10.5,365243.0,-615.5,-15.5,182155.5,182158.0,0.5,,,,,,,,,,,,,,,,,,,1.0,3.25,-548.0,-578.2666666666668,12488.96625,12488.96625,1.396,0.0746666666666666,0.0534861509073543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Widow,F
